Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
2020-02-23,42.63,36.13,35.5,68.25,94.13,114.38,105.75,70.63,38.38,43.5,155.88,132.0,95.25,84.0,106.63,93.88,55.38,240.71,17.38,30.0,32.13,13.75
2020-02-24,43.44,36.22,35.89,68.67,94.11,115.0,106.22,70.33,38.44,43.44,157.11,131.71,95.22,100.0,106.89,94.22,55.33,238.13,17.56,28.67,32.22,14.0
2020-02-25,43.44,36.22,35.89,68.67,94.11,115.0,106.22,70.33,38.44,43.44,157.11,131.71,95.22,100.0,106.89,94.22,55.33,238.13,17.56,28.67,32.22,14.33
2020-02-26,43.22,36.0,35.89,68.78,94.22,114.67,106.22,70.33,38.44,43.44,157.11,131.71,95.22,100.0,106.89,93.67,55.33,238.13,17.56,28.67,32.0,14.78
2020-02-27,43.22,36.0,35.89,68.78,94.22,114.67,106.22,70.33,38.44,43.44,157.11,131.71,95.22,100.0,106.78,93.67,55.33,238.13,17.56,28.67,31.78,14.56
2020-02-28,43.22,36.0,35.89,68.33,94.11,114.0,106.22,70.44,38.44,43.44,157.11,131.71,95.22,100.0,106.67,94.0,54.78,238.13,17.56,28.56,31.44,13.89
2020-02-29,45.17,36.33,35.17,68.33,93.67,114.8,107.0,69.83,38.5,44.17,157.5,131.0,95.17,120.0,106.5,94.33,54.0,220.0,17.33,27.83,30.0,12.83
2020-03-01,45.17,35.67,35.33,68.5,92.33,115.4,107.17,67.5,38.67,44.33,161.33,128.6,92.0,84.0,107.17,92.17,53.17,218.33,17.5,27.5,31.17,12.33
2020-03-02,43.22,36.0,35.89,68.33,94.11,114.0,106.22,70.44,38.44,43.44,157.11,131.71,95.22,100.0,106.67,93.89,54.78,238.13,17.56,28.11,31.22,14.56
2020-03-03,42.63,36.13,36.38,68.88,93.88,112.57,106.88,71.0,38.0,42.63,157.25,132.0,95.25,100.0,108.0,94.13,56.0,240.71,18.13,27.5,31.0,14.13
2020-03-04,43.22,36.11,35.89,68.11,93.33,112.88,107.22,70.0,38.33,43.44,156.22,131.71,95.22,120.0,106.56,93.56,54.78,238.13,17.56,26.89,30.22,13.56
2020-03-05,44.88,36.38,35.5,67.13,93.75,110.43,107.38,70.0,38.38,43.38,154.38,131.83,95.5,100.0,106.0,94.75,55.5,242.14,17.63,26.63,29.88,13.38
2020-03-06,43.44,36.11,35.89,67.78,93.67,110.38,106.67,70.0,38.33,43.44,156.11,131.71,94.44,100.0,106.56,93.11,54.56,238.13,17.56,26.22,28.89,12.44
2020-03-07,43.44,36.11,35.89,67.78,93.67,110.38,106.67,70.0,38.33,43.44,156.11,131.71,94.44,120.0,106.56,93.11,54.56,238.13,17.56,26.22,28.89,12.78
2020-03-08,43.38,35.75,35.75,67.5,92.75,110.57,106.5,70.25,38.25,44.13,157.5,131.0,94.38,100.0,107.38,92.63,52.63,217.14,17.38,26.0,28.63,12.63
2020-03-09,43.44,36.11,35.89,67.78,93.67,110.38,106.67,69.67,38.33,43.44,156.22,131.71,94.33,100.0,106.44,92.67,54.56,238.13,17.56,26.78,28.56,12.67
2020-03-10,43.44,36.11,35.89,67.67,93.67,110.38,106.56,69.67,38.33,43.44,156.22,131.71,94.33,100.0,106.44,91.67,54.56,238.13,17.56,27.0,28.56,12.56
2020-03-11,43.44,35.89,35.78,67.44,94.22,109.67,106.56,69.56,38.22,43.44,157.33,131.43,94.22,120.0,105.78,90.78,53.78,238.13,17.56,27.78,28.0,12.11
2020-03-12,43.44,35.89,35.78,67.44,94.22,109.67,106.56,69.56,38.22,43.44,157.33,131.43,94.22,120.0,105.78,90.78,53.78,238.13,17.56,27.78,28.0,12.22
2020-03-13,43.44,35.89,35.78,67.44,94.22,109.67,106.56,68.89,38.22,43.44,157.33,131.43,94.22,90.0,105.78,90.67,53.78,238.13,17.56,27.67,28.22,12.0
2020-03-14,43.44,35.89,35.78,67.44,94.22,109.67,106.56,68.44,38.22,43.44,157.33,131.43,94.22,90.0,105.78,90.44,53.78,238.13,17.56,27.67,28.22,12.0
2020-03-15,42.83,35.67,36.67,67.83,93.5,111.5,106.0,69.33,37.5,43.33,159.83,133.0,96.0,90.0,108.33,90.67,52.33,216.0,18.0,28.33,28.83,12.83
2020-03-16,43.44,35.89,35.67,67.44,94.22,109.11,106.56,68.44,38.22,43.44,159.0,131.43,95.0,101.0,105.56,90.44,52.33,240.71,17.56,27.78,28.0,12.56
2020-03-17,43.44,35.89,35.67,67.44,93.67,109.56,106.44,68.44,38.22,43.44,159.0,131.43,94.67,100.0,105.56,90.11,52.33,240.71,17.56,27.78,28.11,12.56
2020-03-18,44.88,35.63,35.38,66.63,93.0,109.0,106.38,66.5,38.5,43.5,160.75,129.5,94.25,100.0,104.88,87.25,52.0,240.71,17.63,27.25,27.63,11.88
2020-03-19,43.44,35.67,35.67,67.44,93.56,109.33,106.11,68.44,38.33,43.44,159.67,131.43,96.22,100.0,105.11,88.78,52.22,238.13,17.44,27.78,27.89,13.11
2020-03-20,43.44,35.67,35.67,67.44,93.33,108.33,106.0,68.44,38.33,43.44,159.67,131.43,96.22,100.0,105.11,88.78,52.22,238.13,17.44,27.78,27.89,13.44
2020-03-21,43.44,35.67,35.67,67.44,93.33,108.33,106.0,68.44,38.33,43.44,159.67,131.43,96.22,100.0,105.11,88.78,52.22,238.13,17.44,27.78,27.67,13.44
2020-03-22,47.33,35.67,36.33,65.0,90.67,107.67,105.33,70.0,37.67,43.33,162.0,130.0,93.33,100.0,107.33,87.33,50.33,216.67,18.33,28.0,28.0,15.0
2020-03-23,42.5,36.0,36.13,68.0,92.5,106.63,106.13,69.25,38.5,43.5,160.5,132.0,94.75,100.0,104.25,87.5,51.25,240.71,17.25,30.44,28.22,18.56
2020-03-24,43.44,35.67,35.89,67.44,93.0,107.44,106.0,68.44,38.44,43.44,160.33,131.43,95.78,100.0,104.56,87.22,52.44,238.13,17.44,36.22,35.78,31.22
2020-03-25,45.4,36.2,35.8,66.8,93.4,105.0,106.2,69.0,38.8,43.4,159.0,134.25,98.0,100.0,102.2,87.4,53.2,261.25,17.2,35.6,31.2,29.2
2020-03-26,44.25,36.25,36.25,67.25,97.25,108.25,108.0,70.0,40.0,43.5,155.5,134.25,100.75,100.0,101.0,87.5,54.0,275.0,16.75,34.0,32.25,23.5
2020-03-27,46.75,36.25,37.0,67.25,97.25,108.25,108.0,70.0,40.0,43.0,155.5,134.25,100.75,100.0,101.0,87.5,54.0,275.0,16.75,34.5,32.5,21.0
2020-03-28,47.0,36.0,36.71,66.71,95.14,108.0,107.57,70.0,39.43,43.14,158.86,134.2,97.57,100.0,103.57,87.43,52.29,245.83,17.43,38.29,35.71,25.29
2020-03-29,44.67,35.67,36.22,68.0,94.67,109.0,107.22,68.44,39.89,43.22,160.33,132.0,95.78,100.0,104.44,88.33,52.11,238.13,17.44,38.56,37.11,29.22
2020-03-30,45.44,35.78,36.22,68.67,96.22,111.33,108.44,68.44,40.0,43.22,163.0,132.0,95.78,100.0,104.44,88.67,52.11,238.13,17.44,39.11,36.67,25.22
2020-03-31,45.44,35.78,36.22,69.56,98.11,114.44,111.22,68.44,40.0,43.22,162.78,132.0,95.78,106.0,105.0,88.78,52.11,238.13,17.44,40.0,35.89,23.67
2020-04-01,45.89,35.78,37.0,71.78,99.56,119.33,114.89,68.44,40.33,43.22,163.22,132.0,96.0,105.0,104.78,90.11,52.22,238.13,17.44,38.89,35.33,23.22
2020-04-02,46.22,35.78,37.0,72.78,100.67,121.89,115.67,68.89,40.67,43.22,164.22,132.57,96.22,100.0,105.56,91.0,52.44,238.13,17.44,40.78,36.22,21.22
2020-04-03,46.22,35.78,37.0,72.78,100.67,123.89,116.56,68.89,40.89,43.22,164.22,132.57,96.22,94.0,105.56,91.0,52.44,238.13,17.44,39.67,35.11,20.44
2020-04-04,46.75,36.0,37.13,73.88,103.88,125.0,117.13,67.88,41.25,43.13,165.63,132.57,96.0,94.0,106.29,92.25,53.25,242.14,17.5,37.75,33.88,19.75
2020-04-05,46.22,35.78,37.0,72.78,102.33,123.89,116.56,68.89,40.89,43.22,164.22,132.57,96.22,98.0,105.56,91.0,52.44,238.13,17.44,39.67,35.0,20.89
2020-04-06,46.75,36.0,37.13,75.13,104.5,123.75,115.88,67.88,41.25,43.13,165.63,132.57,97.88,98.0,104.75,92.13,53.25,242.14,17.5,36.5,33.13,17.13
2020-04-07,46.33,35.78,37.0,75.11,104.0,124.78,117.89,69.33,41.22,43.22,164.67,132.57,98.11,110.0,105.33,91.11,52.67,238.13,17.44,38.11,32.89,20.22
2020-04-08,45.25,36.38,38.0,73.88,101.38,123.5,118.5,71.38,41.63,42.38,162.75,133.0,97.75,94.0,107.0,92.75,54.63,240.71,18.0,38.5,32.63,20.13
2020-04-09,46.75,35.88,37.13,76.25,102.88,126.25,120.0,71.29,41.57,43.0,167.0,132.4,98.0,94.0,108.0,92.14,54.0,216.67,17.86,38.14,32.0,20.0
2020-04-10,46.14,35.71,37.57,77.57,102.14,126.29,120.0,70.57,41.86,44.0,167.43,132.8,98.86,107.0,107.14,92.71,51.0,216.67,17.0,39.57,31.0,17.86
2020-04-11,46.44,36.22,37.33,76.56,103.44,125.56,120.0,71.33,42.11,43.11,166.78,135.0,101.89,87.5,107.56,94.67,52.44,241.88,17.44,38.22,30.78,18.22
2020-04-12,46.44,36.22,37.33,76.56,103.44,126.67,120.33,71.33,42.11,43.11,168.0,135.0,101.89,87.5,107.56,94.67,53.67,241.88,17.44,38.22,30.78,18.22
2020-04-13,46.44,36.22,37.67,76.89,105.89,125.67,120.78,71.78,42.11,43.22,166.11,132.43,98.44,94.0,107.56,92.44,56.89,241.88,17.56,37.11,30.11,17.89
2020-04-14,46.88,36.5,37.5,78.5,107.88,126.38,122.13,71.13,42.5,43.13,168.0,132.43,97.38,87.5,107.63,91.75,57.38,246.43,17.63,35.25,29.38,16.13
2020-04-15,46.44,36.22,37.56,76.89,107.22,124.89,121.67,71.78,42.33,43.22,168.56,132.43,98.44,94.0,108.33,92.89,57.44,242.5,17.56,35.56,29.89,17.11
2020-04-16,46.63,35.88,38.13,77.25,109.63,127.0,122.75,71.75,42.38,43.88,170.0,131.83,98.75,107.0,111.0,92.38,57.25,222.14,17.38,35.88,28.63,14.5
2020-04-17,46.33,36.22,38.22,75.56,111.56,122.67,122.78,72.22,42.33,43.22,168.56,132.43,98.44,107.0,110.0,92.89,57.44,242.5,17.56,34.44,27.78,15.0
2020-04-18,46.33,36.22,38.33,75.56,111.56,122.67,122.78,72.22,42.33,43.22,168.56,132.43,98.44,107.0,110.0,92.89,57.44,242.5,17.56,34.44,26.56,15.0
2020-04-19,46.33,36.22,38.33,75.56,111.56,122.33,122.67,72.22,42.44,43.22,168.78,132.43,98.44,107.0,110.0,92.89,57.56,242.5,17.56,33.89,26.0,15.0
2020-04-20,46.33,36.22,38.33,75.44,111.44,127.44,124.0,72.22,42.67,43.22,168.89,132.43,99.22,107.0,110.56,92.89,58.11,242.5,17.56,34.11,26.67,15.44
2020-04-21,46.78,36.22,38.33,75.44,111.44,127.44,124.0,72.22,42.67,43.22,169.44,132.43,99.22,107.0,110.56,92.89,58.89,242.5,17.56,34.11,24.11,14.44
2020-04-22,46.78,36.22,38.33,75.44,110.33,127.22,124.0,72.0,42.56,43.22,169.89,132.43,99.22,107.0,111.0,92.89,59.0,242.5,17.56,33.44,22.89,14.44
2020-04-23,46.78,36.22,38.33,75.44,110.78,127.67,124.56,72.67,42.89,43.22,169.89,132.43,99.22,107.0,111.0,92.89,59.33,242.5,17.56,34.56,22.33,14.44
2020-04-24,47.11,36.22,38.33,75.44,110.78,127.67,124.67,73.11,43.22,43.22,169.89,132.43,99.22,107.0,111.0,92.78,59.33,242.5,17.56,34.56,22.56,13.22
2020-04-25,47.11,36.22,38.33,76.0,108.56,124.33,124.67,73.11,43.22,43.22,169.89,132.43,99.22,107.0,111.0,92.33,59.33,242.5,17.56,34.56,22.33,13.33
2020-04-26,50.5,36.33,36.67,75.33,110.83,125.0,125.0,77.17,43.0,43.5,168.5,133.0,101.33,87.5,112.17,92.67,63.17,251.67,17.83,35.83,23.67,13.17
2020-04-27,46.57,36.14,38.57,75.14,108.43,122.57,122.86,75.0,42.71,43.67,170.86,135.4,99.57,87.5,111.29,92.14,59.86,245.0,17.14,35.0,24.57,13.71
2020-04-28,46.57,36.14,38.57,75.14,108.43,122.43,123.86,75.0,42.0,43.67,170.86,135.4,99.57,105.0,111.29,92.14,59.29,245.0,17.14,34.0,23.86,14.86
2020-04-29,46.67,35.67,40.0,75.67,104.83,122.17,125.83,74.5,41.5,44.8,175.17,135.25,100.83,105.0,113.17,94.17,59.17,217.0,16.83,34.29,23.43,14.57
2020-04-30,47.25,36.13,41.75,75.13,106.13,123.63,126.5,76.0,42.0,44.29,173.0,133.5,98.88,105.0,113.25,94.0,61.0,217.86,17.38,34.33,22.22,14.22
2020-05-01,47.38,36.75,41.88,76.25,108.63,122.88,126.38,76.38,42.29,44.33,171.38,133.86,96.63,105.0,111.75,92.25,61.43,218.33,17.43,34.25,20.0,13.25
2020-05-02,47.25,36.13,41.75,75.75,108.63,126.75,126.5,76.25,42.0,44.29,173.0,133.5,98.88,109.0,113.25,93.38,60.63,217.86,17.38,33.75,21.63,14.63
2020-05-03,47.38,36.25,41.38,75.75,109.5,127.88,125.38,75.75,42.25,43.5,171.25,132.5,98.13,102.0,112.13,91.88,60.88,217.86,17.75,33.63,21.0,13.75
2020-05-04,46.56,36.56,41.44,75.56,108.78,124.78,125.11,77.33,42.0,43.5,171.22,133.86,98.56,102.0,111.78,91.67,60.89,217.86,17.56,35.0,20.44,14.0
2020-05-05,46.56,36.56,41.44,75.56,108.78,124.78,126.56,77.33,42.11,43.5,171.22,133.86,98.56,101.0,111.78,91.22,60.89,227.5,17.56,34.89,19.89,12.89
2020-05-06,46.56,36.56,41.44,74.89,109.0,124.22,128.67,77.33,42.0,43.5,170.44,133.86,99.67,101.0,111.78,91.78,60.89,227.5,17.56,37.44,21.89,14.67
2020-05-07,46.0,36.14,42.43,74.86,106.29,124.0,127.57,76.86,41.29,44.5,173.57,134.6,99.57,87.5,112.57,92.43,59.57,217.5,17.0,35.57,21.29,14.57
2020-05-08,46.56,36.56,41.44,74.89,109.0,124.22,129.22,77.33,42.0,43.5,170.44,133.86,99.67,101.0,111.78,91.56,60.89,227.5,17.56,36.22,23.0,15.67
2020-05-09,46.88,36.25,41.75,75.0,108.25,124.5,128.88,77.25,41.75,44.29,172.13,133.5,100.13,109.0,113.25,92.5,61.13,217.86,17.38,35.63,23.75,16.25
2020-05-10,46.0,36.14,42.0,74.29,108.0,123.71,129.43,76.29,41.43,44.5,172.14,132.6,100.57,101.0,113.0,92.29,60.57,217.5,17.14,34.29,23.14,16.29
2020-05-11,46.22,36.56,41.78,74.89,109.0,124.22,129.22,77.33,42.0,43.5,170.44,133.86,99.67,94.0,111.78,91.33,60.89,227.5,17.56,35.11,20.22,14.56
2020-05-12,46.63,36.88,42.38,75.75,110.13,123.75,128.63,78.63,41.88,43.43,170.5,133.86,97.88,110.0,111.5,90.0,61.63,229.29,17.63,34.75,19.75,13.38
2020-05-13,46.63,36.5,42.13,73.88,106.63,125.25,127.13,78.0,41.63,43.5,174.38,132.5,100.75,110.0,112.5,90.25,60.63,226.88,17.75,35.13,19.38,13.63
2020-05-14,46.22,36.78,42.11,74.11,106.89,123.89,127.22,78.44,41.56,43.22,174.0,133.86,100.89,110.0,112.11,90.89,60.22,226.88,17.56,35.44,19.78,13.56
2020-05-15,46.22,36.78,42.11,74.11,105.78,123.89,127.22,78.44,41.33,43.22,174.56,133.86,98.67,80.0,111.56,90.33,60.33,226.88,17.56,35.33,18.33,13.44
2020-05-16,46.22,36.78,42.11,74.11,105.78,123.33,126.67,78.44,41.33,43.22,174.56,133.86,98.67,80.0,111.56,90.33,60.33,226.88,17.56,35.33,18.67,13.78
2020-05-17,47.14,36.86,42.86,76.0,106.71,123.29,127.43,78.71,41.71,43.86,174.57,133.5,95.29,80.0,112.57,89.71,61.43,218.33,17.43,33.57,17.86,13.14
2020-05-18,46.33,36.89,41.89,74.11,105.56,122.78,126.56,78.44,40.89,43.22,174.67,133.43,98.67,80.0,111.56,89.67,60.33,226.88,17.56,35.44,18.44,14.11
2020-05-19,46.33,36.89,41.89,74.11,105.56,122.56,126.33,78.44,40.89,43.22,174.67,133.43,98.67,80.0,111.56,89.33,60.33,226.88,17.56,34.67,19.44,13.11
2020-05-20,46.44,36.56,42.11,74.11,104.67,120.89,125.11,78.44,40.33,43.22,175.67,133.14,95.78,80.0,111.44,86.78,59.33,226.88,17.56,33.22,19.22,13.89
2020-05-21,46.33,36.56,42.11,74.11,104.33,120.89,125.11,78.44,40.11,43.22,175.56,133.14,95.78,80.0,111.44,86.78,58.78,226.88,17.44,33.78,18.67,13.56
2020-05-22,46.56,36.56,42.11,74.11,104.11,117.56,124.0,78.22,39.89,43.22,174.22,133.14,93.75,80.0,110.78,87.0,58.78,226.88,17.44,34.11,18.33,13.56
2020-05-23,46.56,36.56,42.11,74.11,104.11,117.56,124.0,78.22,39.89,42.78,174.22,133.14,92.89,80.0,110.78,87.0,58.78,226.88,17.44,34.67,18.89,13.67
2020-05-24,46.88,36.25,42.5,74.63,103.38,116.63,123.38,78.25,39.88,43.38,176.38,132.67,92.5,80.0,112.38,87.38,58.75,217.14,17.25,34.25,21.5,14.25
2020-05-25,46.88,36.25,42.5,74.63,103.38,116.63,123.38,77.63,39.88,43.38,176.63,132.67,92.5,80.0,112.38,87.38,58.75,217.14,17.25,33.63,20.25,14.25
2020-05-26,46.56,36.56,42.11,73.89,103.33,116.56,122.89,77.67,39.67,42.78,174.44,132.57,92.89,80.0,110.78,87.0,58.78,226.88,17.44,33.0,18.44,13.44
2020-05-27,46.56,36.67,42.11,73.89,103.22,117.11,121.78,77.67,39.67,42.78,174.44,132.57,93.0,80.0,110.33,86.22,58.22,226.88,17.44,32.22,18.44,13.67
2020-05-28,46.56,36.67,42.11,73.89,103.22,117.11,121.78,77.67,39.56,42.78,174.44,132.57,92.89,80.0,110.33,85.67,58.22,226.88,17.44,32.22,18.11,13.56
2020-05-29,46.56,36.67,42.11,73.89,102.78,116.67,121.33,77.67,39.44,42.78,174.44,132.57,93.0,80.0,110.33,85.78,58.22,226.88,17.44,32.78,17.78,13.44
2020-05-30,46.56,36.67,42.11,73.89,102.78,116.67,121.33,77.67,39.44,42.78,174.44,132.57,93.0,80.0,110.33,85.78,58.22,226.88,17.44,33.33,18.11,13.22
2020-05-31,46.88,36.38,42.5,74.38,101.88,115.63,120.38,77.63,39.38,43.38,176.63,132.0,92.63,80.0,111.88,86.0,58.13,217.14,17.25,32.75,18.13,13.75
2020-06-01,46.56,36.67,42.11,73.78,101.89,117.22,121.89,77.67,39.44,42.78,173.11,132.57,93.0,80.0,110.67,85.78,58.33,226.88,17.44,32.78,18.67,15.44
2020-06-02,46.56,36.67,42.11,73.78,101.89,117.22,121.89,77.67,39.44,42.78,173.11,132.57,93.0,80.0,110.67,85.67,57.78,226.88,17.44,32.44,18.0,14.67
2020-06-03,46.56,36.67,42.11,72.67,100.44,116.11,122.89,78.0,39.11,42.78,173.11,132.57,92.89,80.0,110.67,85.78,57.78,226.88,17.44,32.89,18.78,15.44
2020-06-04,46.56,36.67,42.11,72.11,99.89,116.11,122.89,78.0,38.89,42.78,173.11,132.57,92.89,80.0,110.67,85.56,57.22,226.88,17.44,32.89,18.56,16.67
2020-06-05,46.56,36.33,42.11,72.11,99.56,115.78,121.78,78.0,38.89,42.78,174.56,132.57,93.56,80.0,111.44,85.56,56.56,226.88,17.44,32.33,18.78,17.22
2020-06-06,47.57,36.29,42.86,74.14,99.86,114.29,122.0,78.14,39.0,43.29,174.29,132.0,93.29,80.0,112.14,86.14,58.71,218.33,17.29,32.29,17.86,17.71
2020-06-07,46.88,36.0,42.5,72.38,98.63,115.0,121.5,78.0,38.88,43.38,175.13,132.0,92.5,80.0,112.25,85.75,57.0,217.14,17.25,32.63,18.0,18.63
2020-06-08,46.56,36.22,42.0,71.89,99.11,115.67,121.56,77.89,38.89,42.78,175.0,132.29,93.56,80.0,111.33,85.78,56.56,226.88,17.44,33.22,18.44,18.89
2020-06-09,46.33,36.33,42.11,72.11,98.44,115.89,120.67,77.89,38.78,42.78,175.44,132.29,93.56,80.0,111.33,85.89,56.56,226.88,17.44,33.22,18.11,18.78
2020-06-10,46.33,36.33,42.11,71.56,98.44,115.89,119.0,77.56,38.67,42.78,175.0,133.14,93.22,80.0,111.33,86.33,56.0,226.88,17.44,32.67,18.33,18.22
2020-06-11,46.33,36.33,42.11,71.56,98.0,115.89,119.0,77.56,38.67,42.78,175.0,133.14,93.22,80.0,111.33,86.33,56.0,226.88,17.44,32.22,18.44,18.67
2020-06-12,46.33,36.33,42.11,71.56,98.0,115.89,119.0,77.56,38.67,42.78,175.0,133.14,93.22,80.0,111.33,86.33,56.0,226.88,17.44,32.44,18.67,19.78
2020-06-13,46.33,36.33,42.11,71.56,98.0,115.89,119.0,77.56,38.67,42.78,176.33,133.14,94.0,80.0,112.11,86.33,56.0,226.88,17.44,32.44,18.67,19.0
2020-06-14,46.33,36.33,42.11,71.56,98.0,115.89,119.0,77.56,38.67,42.78,176.33,133.14,94.0,80.0,112.11,86.33,56.0,226.88,17.44,32.44,18.67,19.0
2020-06-15,46.33,36.33,42.11,70.22,97.22,115.78,116.78,77.56,38.89,42.78,177.0,133.14,94.22,80.0,112.33,86.33,55.56,226.88,17.44,32.44,18.44,19.78
2020-06-16,46.33,36.33,42.11,70.22,97.22,115.78,116.78,77.56,38.89,42.78,177.0,133.14,94.22,80.0,112.44,86.44,55.56,226.88,17.44,32.44,19.22,20.0
2020-06-17,46.67,36.33,40.33,69.11,97.0,114.89,115.67,77.33,39.22,42.78,174.78,133.43,94.22,80.0,111.67,87.56,55.56,226.88,17.44,32.44,18.67,19.44
2020-06-18,46.67,36.33,40.44,69.11,97.0,114.89,115.67,77.33,39.22,42.78,174.78,133.43,94.22,80.0,111.67,87.56,55.56,226.88,17.44,32.44,18.67,21.56
2020-06-19,47.11,36.33,40.44,69.11,97.0,114.89,115.67,77.33,39.22,42.78,174.78,133.43,94.22,80.0,112.0,87.56,55.56,226.88,18.22,32.22,18.67,22.89
2020-06-20,48.63,36.63,39.88,69.63,97.88,114.25,116.38,79.5,39.13,42.63,173.5,132.83,94.5,80.0,111.88,87.38,56.25,229.29,18.38,32.13,18.5,23.13
2020-06-21,47.33,35.17,41.5,68.33,94.33,113.0,112.83,76.5,39.17,43.5,175.17,135.0,92.67,80.0,112.5,87.67,53.33,216.0,18.0,31.0,18.83,25.5
2020-06-22,46.67,36.33,40.44,69.11,97.56,115.78,115.67,77.33,39.22,42.78,174.78,133.43,94.11,80.0,111.78,87.78,55.56,226.88,18.22,33.5,19.25,27.88
2020-06-23,47.0,35.63,40.38,69.0,96.88,115.0,114.63,77.25,39.38,43.38,175.38,133.0,93.25,80.0,112.5,88.5,55.63,217.14,18.13,33.5,19.25,31.75
2020-06-24,46.67,36.0,40.22,69.33,97.56,116.11,116.56,77.89,39.33,42.78,176.22,133.43,93.67,80.0,111.78,88.22,55.33,226.88,18.22,35.22,19.0,35.0
2020-06-25,47.0,35.63,40.38,69.25,96.88,115.38,115.63,77.25,39.38,43.38,177.0,133.0,92.63,80.0,112.5,88.75,55.63,217.14,18.13,34.63,18.63,35.75
2020-06-26,46.67,36.0,39.89,69.33,97.56,116.11,116.56,77.89,39.44,42.78,176.22,133.43,93.67,80.0,111.78,88.22,55.33,226.88,18.22,34.78,18.67,36.22
2020-06-27,47.0,35.63,40.0,69.25,96.88,115.38,115.63,77.25,39.5,43.38,177.0,133.0,92.63,80.0,112.5,88.75,55.63,217.14,18.13,34.5,18.38,37.75
2020-06-28,46.83,35.33,40.5,70.5,95.5,114.67,113.67,76.83,40.0,43.33,177.5,134.0,92.67,80.0,112.0,88.83,55.5,218.0,18.17,34.33,18.17,37.17
2020-06-29,46.33,36.0,39.89,69.33,97.11,116.11,116.56,77.56,39.67,42.78,176.33,132.71,92.78,80.0,111.56,88.44,54.67,226.88,18.38,34.78,18.78,41.11
2020-06-30,47.75,36.25,39.25,69.88,97.88,115.63,117.38,79.75,39.63,42.63,175.25,132.0,92.88,80.0,111.25,88.63,55.25,229.29,18.57,34.25,18.88,41.75
2020-07-01,46.33,36.0,39.89,69.33,97.0,116.11,116.0,77.56,39.78,42.78,176.33,132.71,92.67,80.0,111.56,87.67,52.89,227.86,18.38,34.56,18.44,42.67
2020-07-02,46.33,36.0,39.89,69.33,97.0,116.11,116.0,77.56,39.78,42.78,176.33,132.71,92.67,80.0,111.56,87.89,52.89,227.86,18.38,34.67,18.89,42.89
2020-07-03,46.11,36.0,39.89,69.11,97.56,115.56,115.44,77.56,39.78,42.78,176.33,132.71,92.67,80.0,111.78,87.89,52.89,216.88,18.38,34.67,18.56,43.0
2020-07-04,46.38,35.63,40.0,69.0,96.88,114.75,114.38,76.88,39.88,43.38,177.13,132.17,91.5,80.0,112.5,88.38,52.88,205.71,18.29,34.88,18.38,43.5
2020-07-05,51.67,34.33,41.33,69.33,96.67,113.33,108.33,79.0,39.33,44.0,176.67,131.5,88.0,80.0,111.33,89.33,48.33,193.33,19.33,34.0,17.67,42.67
2020-07-06,46.56,36.0,39.89,68.89,97.56,115.56,115.44,77.56,39.67,42.78,176.33,132.71,92.44,80.0,111.56,88.44,52.67,216.88,18.22,34.56,18.67,45.78
2020-07-07,46.56,36.0,39.89,68.89,97.56,115.89,116.0,77.56,40.0,42.78,176.33,132.71,92.44,80.0,111.56,88.44,52.67,216.88,18.22,34.67,18.67,44.67
2020-07-08,46.56,35.78,40.11,69.11,98.11,115.89,116.56,77.56,39.89,42.78,176.33,132.71,92.44,80.0,111.44,88.56,52.67,216.88,18.22,35.78,19.22,48.22
2020-07-09,46.56,35.78,40.11,69.11,98.11,115.56,115.89,77.56,39.89,42.78,176.33,132.71,92.44,80.0,111.56,88.44,52.67,216.88,18.22,36.44,19.11,46.11
2020-07-10,46.56,35.78,40.11,69.11,98.11,115.56,115.89,77.56,39.89,42.78,176.33,132.71,92.44,80.0,111.56,88.44,52.67,216.88,18.22,36.89,19.11,45.56
2020-07-11,47.13,36.0,40.13,70.0,99.13,116.25,116.0,77.63,40.13,42.63,176.75,132.71,93.13,80.0,111.38,88.25,53.63,217.86,18.38,36.5,19.0,44.38
2020-07-12,49.5,34.0,40.75,70.25,96.5,113.75,111.25,79.0,40.0,43.75,176.0,131.0,89.0,80.0,111.5,88.75,50.75,200.0,19.0,36.75,18.5,41.75
2020-07-13,46.44,35.89,40.11,68.78,98.67,115.0,116.44,76.75,40.11,42.78,176.67,132.71,92.78,80.0,111.89,88.11,52.89,216.88,18.22,37.44,19.89,46.33
2020-07-14,46.44,35.89,40.11,68.78,98.67,115.0,116.44,76.75,40.11,42.78,176.67,132.71,92.78,80.0,111.89,88.11,52.89,216.88,18.22,36.67,20.11,45.33
2020-07-15,46.44,35.89,40.11,68.56,98.67,115.0,115.11,76.88,40.0,42.78,177.33,132.71,92.78,80.0,111.67,88.22,52.89,216.88,18.22,36.67,18.78,43.0
2020-07-16,46.44,35.89,40.11,68.56,98.67,115.0,115.11,76.88,40.0,42.78,177.33,132.71,92.78,80.0,111.67,88.11,52.89,216.88,18.22,36.67,18.11,43.33
